customer_id,signup_date,plan,industry,region,payment_method,tenure_months,monthly_revenue,cogs,gross_profit,gross_margin_pct,support_tickets,login_frequency,num_users,nps_score,ltv,churned,plan_encoded,region_Asia Pacific,region_Europe,region_Latin America,region_Middle East,region_North America,industry_Education,industry_Finance,industry_Healthcare,industry_Logistics,industry_Manufacturing,industry_Retail,industry_Technology,payment_Bank Transfer,payment_Credit Card,payment_Invoice,payment_PayPal,revenue_per_user,cost_efficiency,engagement_score,risk_score,annual_revenue,revenue_segment,tenure_bucket,profitability_tier
CUST-10727,2023-03-06,Growth,Technology,Europe,Invoice,15,674.92,231.15,443.77,65.75,2,12,10,3,6656.53,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,67.49,0.6575,35.15,20,8099.04,Medium,Established,High
CUST-10728,2021-07-31,Enterprise,Technology,North America,Invoice,34,5645.1,2003.33,3641.77,64.51,0,9,134,8,123820.24,0,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,42.13,0.6451,53.44,6,67741.2,Premium,Veteran,High
CUST-10729,2023-02-11,Professional,Logistics,Asia Pacific,Bank Transfer,15,1575.65,735.05,840.6,53.35,0,23,21,2,12608.94,0,2,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,75.03,0.5335,56.99,16,18907.8,High,Established,Medium
CUST-10730,2023-02-10,Professional,Manufacturing,North America,Invoice,15,1821.34,839.93,981.41,53.88,2,16,17,6,14721.21,0,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,107.14,0.5388,42.09,14,21856.08,High,Established,Medium
CUST-10731,2022-12-08,Growth,Manufacturing,Latin America,Invoice,18,556.04,252.34,303.7,54.62,0,7,11,4,5466.56,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,50.55,0.5462,31.95,18,6672.48,Medium,Established,Medium
CUST-10732,2023-06-20,Enterprise,Manufacturing,North America,Bank Transfer,11,5479.33,2930.02,2549.31,46.53,1,16,173,4,28042.41,0,3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,31.67,0.4653,67.61,15,65751.96,Premium,Growing,Medium
CUST-10733,2021-11-04,Starter,Manufacturing,Asia Pacific,Bank Transfer,31,202.65,110.02,92.63,45.71,2,7,2,6,2871.41,1,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,101.32,0.4571,26.6,20,2431.8,Low,Veteran,Medium
CUST-10734,2023-04-30,Professional,Manufacturing,North America,Bank Transfer,13,1456.1,680.02,776.08,53.3,3,16,38,8,10089.07,0,2,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,38.32,0.533,43.26,13,17473.2,High,Established,Medium
CUST-10735,2022-03-08,Starter,Finance,Latin America,PayPal,27,238.81,73.24,165.57,69.33,0,11,2,8,4470.47,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,119.4,0.6933,36.48,4,2865.72,Low,Veteran,High
CUST-10736,2021-09-19,Enterprise,Technology,Europe,Credit Card,32,4481.99,1499.4,2982.59,66.55,1,8,139,4,95442.74,0,3,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,32.24,0.6655,50.72,19,53783.88,Premium,Veteran,High
CUST-10737,2021-10-28,Growth,Healthcare,Middle East,Credit Card,31,572.02,231.17,340.85,59.59,4,13,7,10,10566.46,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,81.72,0.5959,32.17,12,6864.24,Medium,Veteran,Medium
CUST-10738,2021-02-08,Professional,Healthcare,Middle East,PayPal,40,1424.53,640.77,783.76,55.02,2,15,18,2,31350.32,0,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,79.14,0.5502,40.77,22,17094.36,High,Veteran,Medium
CUST-10739,2023-08-24,Professional,Technology,Europe,PayPal,9,1494.18,518.55,975.63,65.3,0,7,36,8,8780.65,0,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,41.5,0.653,35.72,10,17930.16,High,Growing,High
CUST-10740,2022-01-08,Growth,Healthcare,Latin America,Bank Transfer,29,656.94,285.65,371.29,56.52,2,8,9,4,10767.33,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,72.99,0.5652,29.12,22,7883.28,Medium,Veteran,Medium
CUST-10741,2021-05-21,Professional,Healthcare,Asia Pacific,PayPal,36,1773.78,734.04,1039.74,58.62,1,18,41,10,37430.74,0,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,43.26,0.5862,50.65,3,21285.36,High,Veteran,Medium
CUST-10742,2022-02-19,Enterprise,Healthcare,North America,Credit Card,27,5108.45,2264.25,2844.2,55.68,1,17,133,5,76793.48,0,3,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,38.41,0.5568,63.05,13,61301.4,Premium,Veteran,Medium
CUST-10743,2021-12-30,Enterprise,Logistics,Europe,Credit Card,29,5928.34,3096.07,2832.27,47.78,1,17,138,6,82135.69,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,42.96,0.4778,63.8,11,71140.08,Premium,Veteran,Medium
CUST-10744,2021-07-10,Starter,Logistics,Middle East,Credit Card,35,237.02,121.74,115.28,48.64,4,6,4,7,4034.96,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,59.26,0.4864,21.43,26,2844.24,Low,Veteran,Medium
CUST-10745,2023-06-03,Growth,Manufacturing,Middle East,Credit Card,12,519.96,259.35,260.61,50.12,5,6,7,10,3127.32,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,74.28,0.5012,19.88,23,6239.52,Medium,Growing,Medium
CUST-10746,2022-04-15,Professional,Logistics,North America,PayPal,25,1695.17,859.72,835.45,49.28,2,9,13,3,20886.31,0,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,130.4,0.4928,31.2,22,20342.04,High,Veteran,Medium
CUST-10747,2021-07-20,Enterprise,Logistics,Latin America,Invoice,34,4498.57,2257.11,2241.46,49.83,0,19,160,7,76209.5,0,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,28.12,0.4983,72.06,6,53982.84,Premium,Veteran,Medium
CUST-10748,2022-08-04,Professional,Finance,Europe,Credit Card,22,1839.75,662.83,1176.92,63.97,1,14,33,10,25892.32,0,2,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,55.75,0.6397,43.56,3,22077.0,High,Established,High
CUST-10749,2021-01-15,Enterprise,Retail,Europe,Credit Card,41,6038.93,3170.44,2868.49,47.5,2,16,187,5,117608.19,0,3,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,32.29,0.475,67.72,16,72467.16,Premium,Veteran,Medium
CUST-10750,2022-02-25,Starter,Manufacturing,North America,PayPal,27,211.75,102.81,108.94,51.45,5,7,4,2,2941.45,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,52.94,0.5145,20.9,37,2541.0,Low,Veteran,Medium
CUST-10751,2021-11-13,Professional,Finance,Asia Pacific,Credit Card,31,1600.44,585.14,1015.3,63.44,1,10,20,2,31474.34,0,2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,80.02,0.6344,35.72,19,19205.28,High,Veteran,High
CUST-10752,2023-01-19,Professional,Retail,Middle East,PayPal,16,1400.34,789.5,610.84,43.62,0,12,15,5,9773.41,0,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,93.36,0.4362,39.91,10,16804.08,High,Established,Low
CUST-10753,2023-09-16,Enterprise,Logistics,Europe,PayPal,8,6168.79,2923.04,3245.75,52.62,2,12,174,10,25965.97,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,35.45,0.5262,59.88,6,74025.48,Premium,Growing,Medium
CUST-10754,2023-03-27,Enterprise,Retail,Asia Pacific,Invoice,14,4309.72,2158.55,2151.17,49.91,2,15,175,6,30116.34,0,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,24.63,0.4991,64.44,14,51716.64,Premium,Established,Medium
CUST-10755,2021-11-28,Starter,Education,Europe,PayPal,30,222.64,83.33,139.31,62.57,3,11,3,5,4179.22,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,74.21,0.6257,30.63,19,2671.68,Low,Veteran,High
CUST-10756,2021-11-26,Enterprise,Logistics,Asia Pacific,Credit Card,30,5447.5,2546.91,2900.59,53.25,2,15,58,7,87017.65,0,3,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,93.92,0.5325,46.8,12,65370.0,Premium,Veteran,Medium
CUST-10757,2023-08-24,Starter,Logistics,North America,Bank Transfer,9,232.53,109.35,123.18,52.97,0,11,3,3,1108.62,0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,77.51,0.5297,36.63,14,2790.36,Low,Growing,Medium
CUST-10758,2022-03-31,Enterprise,Technology,North America,Invoice,26,6029.4,1762.71,4266.69,70.76,1,15,195,7,110933.89,0,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,30.92,0.7076,69.46,9,72352.8,Premium,Veteran,High
CUST-10759,2023-12-04,Starter,Education,Latin America,PayPal,6,196.11,70.75,125.36,63.92,2,6,2,4,752.16,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,98.06,0.6392,25.13,26,2353.32,Low,Growing,High
CUST-10760,2023-06-19,Starter,Logistics,Europe,PayPal,11,172.52,79.89,92.63,53.69,2,7,3,8,1018.92,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,57.51,0.5369,26.75,16,2070.24,Low,Growing,Medium
CUST-10761,2021-12-14,Professional,Healthcare,North America,Bank Transfer,30,1745.63,814.11,931.52,53.36,2,11,16,5,27945.59,0,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,109.1,0.5336,34.59,16,20947.56,High,Veteran,Medium
CUST-10762,2021-06-27,Professional,Healthcare,North America,Bank Transfer,35,1502.66,613.05,889.61,59.2,1,12,45,8,31136.22,0,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,33.39,0.592,42.43,7,18031.92,High,Veteran,Medium
CUST-10763,2022-02-15,Enterprise,Retail,Latin America,PayPal,27,5691.88,3202.53,2489.35,43.74,0,16,81,6,67212.5,0,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,70.27,0.4374,55.74,8,68302.56,Premium,Veteran,Low
CUST-10764,2022-12-14,Starter,Technology,Middle East,Invoice,17,232.45,74.27,158.18,68.05,5,3,1,7,2689.08,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,232.45,0.6805,14.56,35,2789.4,Low,Established,High
CUST-10765,2023-07-21,Professional,Healthcare,Middle East,Bank Transfer,10,1722.67,757.5,965.17,56.03,0,12,26,10,9651.7,0,2,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,66.26,0.5603,41.57,0,20672.04,High,Growing,Medium
CUST-10766,2023-11-03,Starter,Retail,Europe,PayPal,7,190.54,110.7,79.84,41.9,5,11,2,9,558.9,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,95.27,0.419,26.48,17,2286.48,Low,Growing,Low
CUST-10767,2021-08-28,Starter,Manufacturing,Asia Pacific,Invoice,33,204.27,96.59,107.68,52.71,3,13,2,8,3553.53,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,102.14,0.5271,33.42,13,2451.24,Low,Veteran,Medium
CUST-10768,2023-06-26,Professional,Manufacturing,Middle East,Invoice,11,1767.15,946.19,820.96,46.46,0,17,31,7,9030.52,0,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,57.0,0.4646,49.67,6,21205.8,High,Growing,Medium
CUST-10769,2023-07-29,Enterprise,Logistics,Europe,Invoice,10,5909.32,3019.09,2890.23,48.91,1,12,150,10,28902.29,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,39.4,0.4891,58.26,3,70911.84,Premium,Growing,Medium
CUST-10770,2021-05-19,Starter,Finance,North America,Invoice,36,188.68,62.28,126.4,66.99,4,6,3,2,4550.52,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,62.89,0.6699,21.28,36,2264.16,Low,Veteran,High
CUST-10771,2023-04-25,Growth,Education,Europe,Invoice,13,637.31,244.7,392.61,61.6,3,6,13,9,5103.9,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,49.02,0.616,24.78,19,7647.72,Medium,Established,High
CUST-10772,2022-08-12,Starter,Education,Asia Pacific,Bank Transfer,21,179.42,63.38,116.04,64.68,2,3,2,3,2436.92,1,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,89.71,0.6468,20.71,34,2153.04,Low,Established,High
CUST-10773,2023-09-03,Professional,Technology,Middle East,Bank Transfer,9,1578.99,500.19,1078.8,68.32,0,17,16,7,9709.17,0,2,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,98.69,0.6832,47.41,6,18947.88,High,Growing,High
CUST-10774,2022-01-25,Growth,Manufacturing,Asia Pacific,Bank Transfer,28,526.13,250.6,275.53,52.37,2,14,3,10,7714.86,0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,175.38,0.5237,37.04,6,6313.56,Medium,Veteran,Medium
CUST-10775,2022-02-28,Growth,Healthcare,Europe,Invoice,27,548.59,272.68,275.91,50.29,1,4,14,8,7449.55,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,39.18,0.5029,25.99,19,6583.08,Medium,Veteran,Medium
CUST-10776,2021-11-16,Growth,Logistics,Middle East,Invoice,30,680.72,337.76,342.96,50.38,1,9,12,2,10288.83,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,56.73,0.5038,33.04,21,8168.64,Medium,Veteran,Medium
CUST-10777,2021-03-28,Starter,Technology,Latin America,Credit Card,38,205.58,61.26,144.32,70.2,3,8,1,2,5484.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,205.58,0.702,25.92,29,2466.96,Low,Veteran,High
CUST-10778,2022-07-17,Professional,Manufacturing,Asia Pacific,PayPal,22,1337.68,702.68,635.0,47.47,0,12,22,10,13969.98,0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,60.8,0.4747,40.96,0,16052.16,High,Established,Medium
CUST-10779,2021-04-21,Professional,Finance,Europe,Bank Transfer,37,1451.67,465.95,985.72,67.9,1,19,48,7,36471.51,0,2,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,30.24,0.679,53.18,9,17420.04,High,Veteran,High
CUST-10780,2023-10-27,Enterprise,Finance,Middle East,Credit Card,7,4397.34,1587.0,2810.34,63.91,1,23,117,4,19672.38,0,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,37.58,0.6391,69.46,15,52768.08,Premium,Growing,High
CUST-10781,2022-10-09,Growth,Finance,North America,PayPal,20,639.62,221.6,418.02,65.35,1,11,14,5,8360.46,0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,45.69,0.6535,36.29,13,7675.44,Medium,Established,High
CUST-10782,2021-07-26,Starter,Education,Europe,PayPal,34,247.07,97.2,149.87,60.66,2,4,3,3,5095.47,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,82.36,0.6066,22.33,32,2964.84,Low,Veteran,High
CUST-10783,2022-05-01,Professional,Healthcare,Middle East,Invoice,25,1481.58,614.21,867.37,58.54,0,15,14,7,21684.3,0,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,105.83,0.5854,44.17,6,17778.96,High,Veteran,Medium
CUST-10784,2023-05-19,Professional,Retail,Europe,PayPal,12,1294.2,767.79,526.41,40.67,2,23,39,8,6316.92,0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,33.18,0.4067,55.7,10,15530.4,High,Growing,Low
CUST-10785,2023-07-13,Professional,Retail,Latin America,Invoice,10,1439.12,796.41,642.71,44.66,2,19,21,3,6427.07,0,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,68.53,0.4466,47.11,20,17269.44,High,Growing,Low
CUST-10786,2022-07-07,Growth,Manufacturing,Europe,Credit Card,23,600.0,290.23,309.77,51.63,3,4,8,9,7124.61,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,75.0,0.5163,21.09,23,7200.0,Medium,Established,Medium
CUST-10787,2021-10-26,Enterprise,Logistics,Latin America,Bank Transfer,31,4350.84,1877.04,2473.8,56.86,0,12,80,9,76687.79,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,54.39,0.5686,49.71,2,52210.08,Premium,Veteran,Medium
CUST-10788,2023-05-14,Growth,Finance,North America,Bank Transfer,12,545.91,176.98,368.93,67.58,1,10,12,6,4427.17,0,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,45.49,0.6758,34.51,11,6550.92,Medium,Growing,High
CUST-10789,2022-05-29,Professional,Logistics,Latin America,Invoice,24,1737.34,875.14,862.2,49.63,0,18,48,6,20692.85,0,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,36.19,0.4963,53.71,8,20848.08,High,Established,Medium
CUST-10790,2021-05-03,Starter,Finance,North America,Bank Transfer,37,224.85,85.51,139.34,61.97,2,10,3,3,5155.59,1,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,74.95,0.6197,31.16,20,2698.2,Low,Veteran,High
CUST-10791,2022-11-17,Professional,Finance,North America,PayPal,18,1870.47,736.28,1134.19,60.64,3,21,14,5,20415.37,0,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,133.6,0.6064,46.99,19,22445.64,High,Established,High
CUST-10792,2022-12-06,Professional,Manufacturing,Middle East,Invoice,18,1285.26,590.38,694.88,54.07,1,15,19,3,12507.84,1,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,67.65,0.5407,42.92,17,15423.12,High,Established,Medium
CUST-10793,2021-12-24,Starter,Retail,Middle East,Bank Transfer,29,202.29,105.58,96.71,47.81,6,12,4,7,2804.56,0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,50.57,0.4781,26.25,24,2427.48,Low,Veteran,Medium
CUST-10794,2023-07-05,Professional,Retail,Asia Pacific,PayPal,11,1697.61,920.83,776.78,45.76,1,17,35,4,8544.63,0,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,48.5,0.4576,48.28,15,20371.32,High,Growing,Medium
CUST-10795,2021-10-24,Enterprise,Manufacturing,Asia Pacific,PayPal,31,5275.42,2539.07,2736.35,51.87,1,13,171,6,84826.76,0,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,30.85,0.5187,62.9,11,63305.04,Premium,Veteran,Medium
CUST-10796,2021-05-27,Professional,Finance,Middle East,PayPal,36,1765.74,531.5,1234.24,69.9,1,12,12,5,44432.63,1,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,147.15,0.699,37.46,13,21188.88,High,Veteran,High
