customer_id,signup_date,plan,industry,region,payment_method,tenure_months,monthly_revenue,cogs,gross_profit,gross_margin_pct,support_tickets,login_frequency,num_users,nps_score,ltv,churned
CUST-10750,2022-02-25,Starter,Manufacturing,North America,PayPal,27,233.68,116.79,116.89,50.02,3,5,4,7,3156.07,0
CUST-10751,2021-11-13,Professional,Finance,Asia Pacific,Credit Card,31,1379.8,499.33,880.47,63.81,1,16,31,6,27294.54,0
CUST-10752,2023-01-19,Professional,Retail,Middle East,PayPal,16,1588.2,641.3,946.9,59.62,0,19,37,5,15150.48,0
CUST-10753,2023-09-16,Enterprise,Logistics,Europe,PayPal,8,5001.4,1850.37,3151.03,63.0,0,21,131,10,25208.25,0
CUST-10754,2023-03-27,Enterprise,Retail,Asia Pacific,Invoice,14,4894.98,2313.9,2581.08,52.73,0,12,130,10,36135.08,0
CUST-10755,2021-11-28,Starter,Education,Europe,PayPal,30,174.55,75.31,99.24,56.85,4,13,4,2,2977.14,1
CUST-10756,2021-11-26,Enterprise,Logistics,Asia Pacific,Credit Card,30,4601.26,1822.72,2778.54,60.39,1,14,110,6,83356.33,0
CUST-10757,2023-08-24,Starter,Logistics,North America,Bank Transfer,9,175.52,85.36,90.16,51.37,2,6,3,7,811.46,0
CUST-10758,2022-03-31,Enterprise,Technology,North America,Invoice,26,5468.32,2575.16,2893.16,52.91,0,12,93,8,75222.15,0
CUST-10759,2023-12-04,Starter,Education,Latin America,PayPal,6,199.8,75.87,123.93,62.03,3,5,1,0,743.6,1
CUST-10760,2023-06-19,Starter,Logistics,Europe,PayPal,11,241.4,104.23,137.17,56.82,2,8,1,2,1508.88,1
CUST-10761,2021-12-14,Professional,Healthcare,North America,Bank Transfer,30,1545.33,670.11,875.22,56.64,0,9,44,9,26256.57,0
CUST-10762,2021-06-27,Professional,Healthcare,North America,Bank Transfer,35,1852.54,741.14,1111.4,59.99,1,13,11,6,38899.01,0
CUST-10763,2022-02-15,Enterprise,Retail,Latin America,PayPal,27,4502.19,1847.84,2654.35,58.96,1,12,89,8,71667.35,0
CUST-10764,2022-12-14,Starter,Technology,Middle East,Invoice,17,202.17,79.23,122.94,60.81,1,8,4,9,2089.9,0
CUST-10765,2023-07-21,Professional,Healthcare,Middle East,Bank Transfer,10,1650.29,603.68,1046.61,63.42,0,10,41,10,10466.12,0
CUST-10766,2023-11-03,Starter,Retail,Europe,PayPal,7,236.17,114.32,121.85,51.59,1,5,4,0,852.98,1
CUST-10767,2021-08-28,Starter,Manufacturing,Asia Pacific,Invoice,33,197.19,77.7,119.49,60.6,2,6,1,5,3943.02,0
CUST-10768,2023-06-26,Professional,Manufacturing,Middle East,Invoice,11,1687.77,541.69,1146.08,67.9,1,11,37,10,12606.84,0
CUST-10769,2023-07-29,Enterprise,Logistics,Europe,Invoice,10,5260.43,2053.72,3206.71,60.96,3,17,42,9,32067.12,0
CUST-10770,2021-05-19,Starter,Finance,North America,Invoice,36,197.03,95.88,101.15,51.34,3,5,1,5,3641.27,0
CUST-10771,2023-04-25,Growth,Education,Europe,Invoice,13,517.34,207.23,310.11,59.94,3,7,11,10,4031.43,0
CUST-10772,2022-08-12,Starter,Education,Asia Pacific,Bank Transfer,21,244.15,121.41,122.74,50.27,2,6,2,1,2577.51,1
CUST-10773,2023-09-03,Professional,Technology,Middle East,Bank Transfer,9,1391.5,457.55,933.95,67.12,0,19,40,9,8405.51,0
CUST-10774,2022-01-25,Growth,Manufacturing,Asia Pacific,Bank Transfer,28,707.82,262.87,444.95,62.86,2,6,9,7,12458.6,0
CUST-10775,2022-02-28,Growth,Healthcare,Europe,Invoice,27,603.49,207.01,396.48,65.7,1,11,9,9,10704.92,0
CUST-10776,2021-11-16,Growth,Logistics,Middle East,Invoice,30,732.17,301.94,430.23,58.76,2,4,12,6,12906.77,0
CUST-10777,2021-03-28,Starter,Technology,Latin America,Credit Card,38,196.28,71.79,124.49,63.42,5,9,4,10,4730.65,0
CUST-10778,2022-07-17,Professional,Manufacturing,Asia Pacific,PayPal,22,1686.3,692.54,993.76,58.93,1,18,19,8,21862.74,0
CUST-10779,2021-04-21,Professional,Finance,Europe,Bank Transfer,37,1691.78,724.87,966.91,57.15,1,19,10,9,35775.79,0
CUST-10780,2023-10-27,Enterprise,Finance,Middle East,Credit Card,7,5366.39,1879.09,3487.3,64.98,1,13,118,5,24411.08,0
CUST-10781,2022-10-09,Growth,Finance,North America,PayPal,20,613.63,278.65,334.98,54.59,2,6,13,10,6699.66,0
CUST-10782,2021-07-26,Starter,Education,Europe,PayPal,34,233.86,76.01,157.85,67.5,0,8,3,6,5366.96,0
CUST-10783,2022-05-01,Professional,Healthcare,Middle East,Invoice,25,1442.94,599.43,843.51,58.46,0,16,25,10,21087.69,0
CUST-10784,2023-05-19,Professional,Retail,Europe,PayPal,12,1715.29,660.33,1054.96,61.5,0,10,31,8,12659.54,0
CUST-10785,2023-07-13,Professional,Retail,Latin America,Invoice,10,1672.16,835.13,837.03,50.06,1,22,23,5,8370.26,0
CUST-10786,2022-07-07,Growth,Manufacturing,Europe,Credit Card,23,594.88,222.48,372.4,62.6,3,12,5,6,8565.09,0
CUST-10787,2021-10-26,Enterprise,Logistics,Latin America,Bank Transfer,31,5817.21,2615.12,3202.09,55.05,2,13,153,6,99264.82,0
CUST-10788,2023-05-14,Growth,Finance,North America,Bank Transfer,12,684.93,245.06,439.87,64.22,3,5,6,7,5278.45,0
CUST-10789,2022-05-29,Professional,Logistics,Latin America,Invoice,24,1762.4,576.45,1185.95,67.29,2,10,32,6,28462.74,0
CUST-10790,2021-05-03,Starter,Finance,North America,Bank Transfer,37,243.22,116.22,127.0,52.22,3,8,3,5,4699.12,1
CUST-10791,2022-11-17,Professional,Finance,North America,PayPal,18,1530.85,667.22,863.63,56.42,4,12,32,6,15545.34,0
CUST-10792,2022-12-06,Professional,Manufacturing,Middle East,Invoice,18,1739.8,848.59,891.21,51.22,1,13,27,1,16041.76,1
CUST-10793,2021-12-24,Starter,Retail,Middle East,Bank Transfer,29,184.94,63.27,121.67,65.79,5,7,2,5,3528.53,0
CUST-10794,2023-07-05,Professional,Retail,Asia Pacific,PayPal,11,1669.58,573.99,1095.59,65.62,1,17,49,7,12051.47,0
CUST-10795,2021-10-24,Enterprise,Manufacturing,Asia Pacific,PayPal,31,5889.74,2283.38,3606.36,61.23,1,12,174,8,111797.12,0
CUST-10796,2021-05-27,Professional,Finance,Middle East,PayPal,36,1736.23,755.66,980.57,56.48,2,11,35,1,35300.64,1
CUST-10797,2022-08-20,Professional,Healthcare,Asia Pacific,Invoice,21,1549.66,715.88,833.78,53.8,1,19,19,10,17509.44,0
CUST-10798,2023-12-03,Enterprise,Retail,Latin America,Invoice,6,4661.12,1811.25,2849.87,61.14,2,15,182,10,17099.2,0
CUST-10799,2021-09-14,Enterprise,Healthcare,Europe,Credit Card,33,5999.22,2749.93,3249.29,54.16,1,10,125,8,107226.56,0
CUST-10800,2021-12-08,Professional,Education,North America,Bank Transfer,30,1419.0,578.06,840.94,59.26,2,16,47,7,25228.1,0
CUST-10801,2021-02-23,Starter,Technology,Latin America,Credit Card,39,188.81,91.68,97.13,51.44,4,7,4,7,3787.93,0
CUST-10802,2021-06-22,Starter,Technology,Asia Pacific,Bank Transfer,35,227.62,106.19,121.43,53.35,1,11,1,8,4250.06,0
CUST-10803,2022-08-05,Enterprise,Retail,Europe,Bank Transfer,22,5515.97,2490.35,3025.62,54.85,0,13,154,10,66563.58,0
CUST-10804,2021-02-28,Growth,Healthcare,Middle East,Bank Transfer,39,549.66,196.69,352.97,64.22,1,7,12,1,13765.91,1
CUST-10805,2023-08-15,Professional,Logistics,Asia Pacific,PayPal,9,1680.36,746.59,933.77,55.57,1,21,46,5,8403.95,0
CUST-10806,2021-12-29,Professional,Manufacturing,Latin America,Bank Transfer,29,1834.66,751.79,1082.87,59.02,2,15,22,6,31403.36,0
CUST-10807,2023-12-09,Enterprise,Education,Middle East,PayPal,5,5396.23,2637.06,2759.17,51.13,1,16,106,8,13795.85,0
CUST-10808,2021-07-03,Professional,Retail,Latin America,Bank Transfer,35,1289.97,584.51,705.46,54.69,1,13,41,6,24691.01,0
CUST-10809,2022-09-14,Professional,Finance,Asia Pacific,Bank Transfer,20,1712.92,758.06,954.86,55.74,0,13,47,0,19097.2,1
CUST-10810,2024-01-01,Growth,Retail,Asia Pacific,PayPal,5,597.29,275.91,321.38,53.81,1,11,8,0,1606.9,1
CUST-10811,2021-01-19,Enterprise,Logistics,Latin America,Invoice,40,5131.38,2145.15,2986.23,58.2,1,11,156,10,119449.04,0
CUST-10812,2023-02-05,Professional,Manufacturing,Europe,Credit Card,16,1550.55,556.83,993.72,64.09,1,9,10,9,15899.45,0
CUST-10813,2023-03-10,Enterprise,Finance,Europe,Bank Transfer,14,5825.07,2573.86,3251.21,55.81,1,15,77,8,45516.91,0
CUST-10814,2022-05-06,Growth,Retail,North America,PayPal,25,525.78,176.48,349.3,66.43,3,9,3,5,8732.52,0
CUST-10815,2023-04-26,Professional,Retail,Middle East,Invoice,13,1620.76,509.08,1111.68,68.59,1,12,16,10,14451.81,0
CUST-10816,2021-08-15,Starter,Healthcare,Europe,Invoice,34,248.64,83.56,165.08,66.39,3,3,2,7,5612.69,0
CUST-10817,2022-01-20,Enterprise,Retail,Middle East,PayPal,28,5368.71,1929.62,3439.09,64.06,0,11,165,8,96294.58,0
CUST-10818,2022-01-16,Growth,Technology,Middle East,Credit Card,28,556.79,259.92,296.87,53.32,1,6,8,9,8312.26,0
CUST-10819,2021-01-17,Professional,Retail,Europe,PayPal,41,1401.9,651.29,750.61,53.54,1,16,14,7,30774.95,0
CUST-10820,2022-12-02,Growth,Technology,Latin America,Bank Transfer,18,677.14,217.29,459.85,67.91,1,3,8,10,8277.27,0
CUST-10821,2022-11-08,Enterprise,Retail,Latin America,Credit Card,19,4388.14,1596.14,2792.0,63.63,1,16,53,8,53048.01,0
CUST-10822,2021-05-27,Growth,Technology,Asia Pacific,PayPal,36,721.81,219.38,502.43,69.61,1,6,12,5,18087.32,0
CUST-10823,2021-01-26,Growth,Healthcare,Asia Pacific,PayPal,40,616.16,285.3,330.86,53.7,1,8,13,2,13234.23,1
CUST-10824,2021-03-10,Growth,Finance,Latin America,Bank Transfer,39,527.8,204.01,323.79,61.35,3,3,9,4,12627.99,1
CUST-10825,2023-03-08,Starter,Manufacturing,Europe,PayPal,15,198.07,98.26,99.81,50.39,1,9,4,5,1497.16,0
CUST-10826,2023-12-03,Professional,Retail,Europe,Credit Card,6,1500.78,468.74,1032.04,68.77,1,16,46,7,6192.26,0
CUST-10827,2023-01-09,Enterprise,Education,Asia Pacific,Bank Transfer,16,5313.56,2092.94,3220.62,60.61,0,17,123,6,51529.89,0
CUST-10828,2022-10-27,Growth,Technology,Europe,PayPal,19,636.0,236.99,399.01,62.74,1,9,6,2,7581.18,1
CUST-10829,2022-05-13,Professional,Manufacturing,North America,PayPal,25,1409.48,432.37,977.11,69.32,0,16,18,2,24427.77,1
CUST-10830,2023-01-31,Starter,Manufacturing,Latin America,Bank Transfer,16,174.66,85.45,89.21,51.08,2,6,1,6,1427.31,0
CUST-10831,2022-11-25,Growth,Healthcare,Latin America,Credit Card,18,583.42,278.99,304.43,52.18,3,8,12,5,5479.72,0
CUST-10832,2021-08-08,Starter,Technology,Asia Pacific,Bank Transfer,34,234.8,82.29,152.51,64.95,1,4,1,2,5185.46,1
CUST-10833,2023-06-18,Growth,Retail,Middle East,Invoice,11,562.13,213.26,348.87,62.06,2,8,4,9,3837.58,0
CUST-10834,2021-10-03,Starter,Education,Latin America,Invoice,32,181.35,61.85,119.5,65.89,2,8,4,1,3823.88,1
CUST-10835,2023-10-01,Starter,Finance,Latin America,Invoice,8,237.54,73.52,164.02,69.05,5,10,1,4,1312.14,1
CUST-10836,2023-08-18,Growth,Manufacturing,Asia Pacific,Invoice,9,738.34,337.04,401.3,54.35,4,9,9,5,3611.73,0
CUST-10837,2023-07-10,Growth,Technology,Middle East,Bank Transfer,10,745.68,230.79,514.89,69.05,2,13,12,7,5148.89,0
CUST-10838,2021-01-02,Professional,Manufacturing,Asia Pacific,PayPal,41,1621.27,623.94,997.33,61.52,1,15,35,8,40890.35,0
CUST-10839,2023-01-16,Enterprise,Education,Europe,Credit Card,16,5408.85,2403.31,3005.54,55.57,1,15,62,8,48088.6,0
CUST-10840,2022-01-24,Growth,Retail,North America,PayPal,28,584.15,199.4,384.75,65.86,3,11,10,9,10772.98,0
CUST-10841,2022-08-03,Enterprise,Logistics,Middle East,Bank Transfer,22,5261.69,1807.82,3453.87,65.64,2,20,57,5,75985.22,0
CUST-10842,2021-03-31,Professional,Technology,North America,Credit Card,38,1428.7,638.31,790.39,55.32,0,15,30,8,30034.7,0
CUST-10843,2021-08-08,Growth,Healthcare,North America,Bank Transfer,34,659.89,216.23,443.66,67.23,1,7,6,7,15084.44,0
CUST-10844,2023-10-01,Starter,Technology,Middle East,PayPal,8,236.18,107.15,129.03,54.63,4,14,2,8,1032.21,0
CUST-10845,2021-05-26,Professional,Technology,Asia Pacific,Bank Transfer,36,1864.92,774.14,1090.78,58.49,0,8,18,0,39268.23,1
CUST-10846,2023-08-17,Growth,Education,Latin America,Credit Card,9,509.61,233.79,275.82,54.12,3,7,10,6,2482.36,0
CUST-10847,2023-01-26,Starter,Retail,Middle East,PayPal,16,211.94,95.92,116.02,54.74,4,7,1,6,1856.26,0
CUST-10848,2023-12-20,Starter,Logistics,Middle East,Invoice,5,172.18,55.55,116.63,67.74,5,9,1,5,583.16,1
CUST-10849,2022-03-19,Starter,Logistics,Asia Pacific,Credit Card,26,171.7,77.99,93.71,54.58,1,12,1,6,2436.44,0
CUST-10850,2022-01-24,Starter,Technology,Europe,PayPal,28,201.73,93.41,108.32,53.7,3,9,1,0,3032.98,1
CUST-10851,2021-08-05,Growth,Manufacturing,Europe,PayPal,34,597.24,258.67,338.57,56.69,4,8,11,6,11511.52,0
CUST-10852,2021-08-02,Professional,Education,Latin America,PayPal,34,1689.66,604.26,1085.4,64.24,0,14,22,7,36903.44,0
CUST-10853,2021-11-20,Growth,Manufacturing,Latin America,Invoice,30,577.69,238.32,339.37,58.75,2,6,4,10,10181.2,0
CUST-10854,2023-02-01,Enterprise,Retail,Asia Pacific,Invoice,16,6121.07,2100.1,4020.97,65.69,0,19,126,8,64335.49,0
CUST-10855,2022-03-15,Enterprise,Logistics,Asia Pacific,Bank Transfer,26,4417.66,2087.09,2330.57,52.76,3,18,67,9,60594.88,0
CUST-10856,2023-03-25,Professional,Retail,Latin America,PayPal,14,1288.01,535.77,752.24,58.4,1,14,25,0,10531.41,1
CUST-10857,2023-11-27,Starter,Retail,Middle East,Credit Card,6,179.31,69.75,109.56,61.1,3,8,4,0,657.35,1
CUST-10858,2022-03-16,Professional,Technology,Asia Pacific,Bank Transfer,26,1774.95,571.04,1203.91,67.83,2,12,32,10,31301.67,0
CUST-10859,2021-07-13,Starter,Logistics,Asia Pacific,Bank Transfer,35,218.49,80.01,138.48,63.38,2,4,4,5,4846.94,1
CUST-10860,2023-01-22,Professional,Healthcare,Europe,Invoice,16,1821.99,638.17,1183.82,64.97,1,22,35,8,18941.07,0
CUST-10861,2021-07-08,Growth,Healthcare,Asia Pacific,Invoice,35,615.26,254.16,361.1,58.69,5,2,14,9,12638.55,0
CUST-10862,2023-09-16,Growth,Education,North America,Invoice,8,652.84,236.59,416.25,63.76,1,11,9,0,3330.0,1
CUST-10863,2023-02-21,Starter,Manufacturing,Asia Pacific,Credit Card,15,238.43,80.11,158.32,66.4,3,11,4,5,2374.84,1
CUST-10864,2023-06-09,Starter,Logistics,Asia Pacific,Invoice,11,228.94,80.6,148.34,64.79,4,8,2,6,1631.78,0
CUST-10865,2023-02-23,Starter,Logistics,Europe,Credit Card,15,228.79,113.7,115.09,50.3,2,5,1,1,1726.31,1
CUST-10866,2022-11-01,Starter,Retail,Middle East,Bank Transfer,19,240.4,73.34,167.06,69.49,4,7,3,7,3174.07,0
CUST-10867,2023-07-02,Growth,Healthcare,North America,PayPal,11,745.21,314.26,430.95,57.83,4,6,7,7,4740.45,0
CUST-10868,2023-03-19,Starter,Healthcare,Latin America,Invoice,14,180.94,82.04,98.9,54.66,8,8,3,5,1384.66,1
CUST-10869,2023-03-29,Professional,Technology,Latin America,Credit Card,14,1641.29,594.96,1046.33,63.75,1,18,49,8,14648.57,0
CUST-10870,2021-10-04,Enterprise,Manufacturing,Latin America,Bank Transfer,32,5222.57,2200.64,3021.93,57.86,3,13,155,9,96701.61,0
CUST-10871,2023-12-10,Growth,Finance,Latin America,Bank Transfer,5,606.91,193.51,413.4,68.12,1,7,11,5,2066.99,0
CUST-10872,2021-07-03,Starter,Retail,Latin America,Invoice,35,177.31,58.35,118.96,67.09,2,4,1,1,4163.52,1
CUST-10873,2022-01-26,Enterprise,Finance,Asia Pacific,Invoice,28,5942.38,2525.77,3416.61,57.5,3,16,43,8,95665.09,0
CUST-10874,2022-12-18,Starter,Logistics,Asia Pacific,Bank Transfer,17,223.17,79.46,143.71,64.39,1,10,1,8,2443.1,0
CUST-10875,2021-04-02,Enterprise,Manufacturing,Europe,PayPal,38,5228.82,2147.51,3081.31,58.93,1,13,138,6,117089.83,0
CUST-10876,2021-06-25,Growth,Healthcare,Asia Pacific,Bank Transfer,35,622.8,194.92,427.88,68.7,2,7,5,1,14975.95,1
CUST-10877,2022-08-13,Starter,Healthcare,Middle East,Bank Transfer,21,224.05,73.32,150.73,67.28,3,6,1,1,3165.34,1
CUST-10878,2021-02-16,Starter,Retail,Latin America,PayPal,40,170.87,84.61,86.26,50.48,2,14,4,10,3450.23,0
CUST-10879,2023-09-17,Growth,Healthcare,Middle East,Invoice,8,672.3,246.14,426.16,63.39,5,11,7,7,3409.26,0
CUST-10880,2023-12-15,Growth,Education,North America,PayPal,5,664.33,244.0,420.33,63.27,2,4,14,2,2101.67,1
CUST-10881,2022-07-10,Growth,Technology,Asia Pacific,Bank Transfer,23,573.05,277.64,295.41,51.55,2,4,12,0,6794.54,1
CUST-10882,2023-01-08,Starter,Technology,Latin America,Invoice,17,170.09,71.83,98.26,57.77,3,9,4,7,1670.39,0
CUST-10883,2023-02-19,Starter,Retail,Latin America,Bank Transfer,15,247.1,82.24,164.86,66.72,2,9,1,8,2472.95,0
CUST-10884,2022-01-17,Starter,Retail,Latin America,Credit Card,28,218.43,68.92,149.51,68.45,2,10,2,4,4186.27,1
CUST-10885,2022-05-22,Enterprise,Manufacturing,North America,Credit Card,24,5697.27,2048.22,3649.05,64.05,1,21,179,5,87577.16,0
CUST-10886,2021-11-18,Professional,Retail,Latin America,PayPal,30,1845.83,758.52,1087.31,58.91,0,17,43,4,32619.21,1
CUST-10887,2023-10-24,Professional,Retail,Asia Pacific,Bank Transfer,7,1697.23,652.58,1044.65,61.55,0,16,23,10,7312.57,0
CUST-10888,2021-03-02,Starter,Education,Asia Pacific,PayPal,39,185.05,66.13,118.92,64.26,2,9,4,10,4637.88,0
CUST-10889,2023-03-16,Professional,Healthcare,Europe,Invoice,14,1350.03,407.18,942.85,69.84,1,14,35,6,13199.93,0
CUST-10890,2023-05-05,Starter,Education,Latin America,Bank Transfer,13,211.45,100.13,111.32,52.65,2,8,3,0,1447.16,1
CUST-10891,2023-07-09,Growth,Finance,Asia Pacific,Invoice,10,588.31,272.27,316.04,53.72,2,8,6,8,3160.38,0
CUST-10892,2021-10-10,Growth,Education,Europe,Bank Transfer,32,521.04,212.76,308.28,59.17,3,5,9,6,9864.96,0
CUST-10893,2022-10-13,Growth,Finance,Europe,Bank Transfer,19,621.89,205.72,416.17,66.92,3,10,10,3,7907.27,1
CUST-10894,2021-03-02,Starter,Healthcare,Asia Pacific,Bank Transfer,39,244.8,89.47,155.33,63.45,1,7,2,5,6057.93,0
CUST-10895,2022-07-15,Enterprise,Finance,Asia Pacific,PayPal,22,4834.84,1530.64,3304.2,68.34,0,13,162,5,72692.4,0
CUST-10896,2021-02-23,Growth,Technology,Europe,Bank Transfer,39,669.77,291.63,378.14,56.46,4,7,11,5,14747.51,0
CUST-10897,2022-04-21,Professional,Manufacturing,Middle East,Bank Transfer,25,1303.09,626.24,676.85,51.94,0,16,48,10,16921.27,0
CUST-10898,2021-10-02,Starter,Retail,North America,PayPal,32,192.21,63.88,128.33,66.77,1,5,4,5,4106.57,0
CUST-10899,2023-03-05,Enterprise,Education,Asia Pacific,Bank Transfer,15,4455.63,2054.87,2400.76,53.88,0,14,85,7,36011.36,0
CUST-10900,2021-03-08,Growth,Healthcare,Europe,Bank Transfer,39,559.07,272.5,286.57,51.26,3,7,10,6,11176.1,0
CUST-10901,2022-02-20,Starter,Retail,Latin America,Bank Transfer,27,211.62,76.95,134.67,63.64,1,10,1,8,3636.21,0
CUST-10902,2022-10-28,Starter,Healthcare,Latin America,PayPal,19,230.17,93.64,136.53,59.32,3,9,4,10,2594.03,0
CUST-10903,2023-02-19,Growth,Finance,Latin America,Credit Card,15,746.86,287.97,458.89,61.44,0,9,8,5,6883.42,0
CUST-10904,2023-12-03,Enterprise,Manufacturing,Middle East,Credit Card,6,4255.5,1625.15,2630.35,61.81,4,11,97,9,15782.1,0
CUST-10905,2023-11-29,Enterprise,Logistics,North America,Bank Transfer,6,5979.66,2353.58,3626.08,60.64,0,10,155,7,21756.5,0
CUST-10906,2022-01-24,Starter,Manufacturing,Latin America,Credit Card,28,220.85,70.27,150.58,68.18,1,4,3,5,4216.1,1
CUST-10907,2021-12-07,Enterprise,Retail,Asia Pacific,PayPal,30,5291.24,2254.08,3037.16,57.4,2,14,71,10,91114.93,0
CUST-10908,2023-08-08,Starter,Education,Middle East,Bank Transfer,9,205.75,83.53,122.22,59.4,1,8,4,6,1100.02,0
CUST-10909,2022-01-04,Enterprise,Technology,Middle East,Credit Card,29,4571.18,1745.41,2825.77,61.82,0,15,140,5,81947.39,0
CUST-10910,2023-07-13,Growth,Finance,Latin America,Invoice,10,627.89,271.41,356.48,56.77,0,5,11,4,3564.78,1
CUST-10911,2021-07-04,Enterprise,Manufacturing,Europe,PayPal,35,4899.46,1721.09,3178.37,64.87,3,13,102,5,111243.03,0
CUST-10912,2021-08-22,Growth,Education,North America,Credit Card,33,592.6,213.85,378.75,63.91,4,10,7,6,12498.63,0
CUST-10913,2023-11-14,Professional,Technology,Middle East,PayPal,6,1492.42,572.95,919.47,61.61,2,18,10,5,5516.81,0
CUST-10914,2021-03-31,Growth,Finance,Middle East,PayPal,38,623.01,250.76,372.25,59.75,2,15,7,9,14145.56,0
CUST-10915,2021-10-24,Professional,Manufacturing,Europe,Bank Transfer,31,1527.59,735.96,791.63,51.82,1,8,16,7,24540.58,0
CUST-10916,2023-07-03,Starter,Finance,Asia Pacific,Invoice,11,227.08,88.08,139.0,61.21,1,8,1,5,1528.98,1
CUST-10917,2021-01-08,Growth,Technology,Europe,Bank Transfer,41,602.04,270.26,331.78,55.11,2,6,14,10,13602.87,0
CUST-10918,2023-10-19,Professional,Technology,Latin America,PayPal,7,1496.43,468.38,1028.05,68.7,0,14,16,10,7196.32,0
CUST-10919,2022-03-21,Starter,Manufacturing,Latin America,Bank Transfer,26,216.05,80.62,135.43,62.68,3,7,3,6,3521.18,0
CUST-10920,2021-06-12,Enterprise,Finance,Latin America,PayPal,36,5606.43,2636.43,2970.0,52.97,0,15,162,9,106919.91,0
CUST-10921,2022-03-02,Starter,Healthcare,Middle East,Invoice,27,198.8,61.41,137.39,69.11,3,9,4,4,3709.57,1
CUST-10922,2021-10-25,Growth,Technology,Asia Pacific,Credit Card,31,666.44,245.13,421.31,63.22,0,9,5,5,13060.66,0
CUST-10923,2021-08-12,Professional,Retail,North America,Credit Card,34,1385.7,513.69,872.01,62.93,3,12,46,6,29648.25,0
CUST-10924,2023-07-22,Growth,Healthcare,Asia Pacific,Bank Transfer,10,563.02,250.25,312.77,55.55,3,9,13,6,3127.65,0
CUST-10925,2022-10-24,Professional,Technology,North America,Invoice,19,1653.45,729.92,923.53,55.85,0,15,14,5,17547.04,0
CUST-10926,2021-05-13,Enterprise,Logistics,North America,PayPal,37,4595.83,2021.44,2574.39,56.02,0,14,85,10,95252.51,0
CUST-10927,2023-12-16,Growth,Technology,Asia Pacific,Invoice,5,593.3,208.2,385.1,64.91,1,9,8,7,1925.49,0
CUST-10928,2021-08-12,Growth,Education,Europe,Credit Card,34,661.41,212.5,448.91,67.87,1,8,11,7,15262.8,0
CUST-10929,2023-05-25,Starter,Finance,Middle East,Invoice,12,187.37,61.17,126.2,67.35,1,11,4,6,1514.4,0
CUST-10930,2021-09-23,Professional,Retail,Middle East,Invoice,32,1678.91,597.89,1081.02,64.39,2,20,14,7,34592.64,0
CUST-10931,2022-01-04,Enterprise,Manufacturing,Latin America,PayPal,29,4458.38,1723.12,2735.26,61.35,2,14,56,5,79322.63,0
CUST-10932,2021-01-04,Growth,Education,Asia Pacific,Bank Transfer,41,556.18,233.62,322.56,58.0,1,13,8,2,13225.04,1
CUST-10933,2023-04-30,Enterprise,Education,North America,Bank Transfer,13,5637.96,2470.18,3167.78,56.19,0,12,197,7,41181.14,0
CUST-10934,2021-01-24,Professional,Retail,Middle East,Bank Transfer,40,1490.48,732.07,758.41,50.88,1,8,28,7,30336.27,0
CUST-10935,2022-09-07,Professional,Retail,North America,Invoice,21,1582.57,605.97,976.6,61.71,2,16,32,9,20508.54,0
CUST-10936,2022-11-14,Professional,Logistics,North America,Credit Card,18,1366.26,653.1,713.16,52.2,0,14,34,6,12836.81,0
CUST-10937,2022-11-08,Starter,Logistics,Europe,Bank Transfer,19,218.5,98.33,120.17,55.0,1,5,4,5,2283.2,0
CUST-10938,2023-09-14,Enterprise,Finance,North America,Bank Transfer,8,4462.54,1860.54,2602.0,58.31,2,12,47,9,20815.99,0
CUST-10939,2023-08-06,Enterprise,Logistics,Middle East,Invoice,10,4633.16,1686.48,2946.68,63.6,1,16,126,5,29466.8,0
CUST-10940,2022-10-09,Enterprise,Education,North America,Invoice,20,6147.11,2074.22,4072.89,66.26,1,13,192,5,81457.76,0
